source,destination,protocol,chunkSize,tCount,fileSize,retransmits,connectTime,requestTime,receiveTime
192.168.0.1,www.amazon.com,HTTP/1.0,46,17,1263,2,0.000455,0.000045,0.000063
192.168.0.1,www.amazon.com,HTTP/1.1,46,17,1263,2,0.000438,0.000056,0.000068
192.168.0.1,www.amazon.com,HTTP/1.0,47,18,1263,2,0.000427,0.000043,0.000062
192.168.0.1,www.amazon.com,HTTP/1.1,47,18,1263,2,0.000426,0.000044,0.000087
192.168.0.1,www.amazon.com,HTTP/1.0,48,19,1263,2,0.000448,0.000062,0.000072
192.168.0.1,www.amazon.com,HTTP/1.1,48,19,1263,2,0.000417,0.000043,0.000081
192.168.0.1,www.amazon.com,HTTP/1.0,49,18,1263,2,0.000450,0.000058,0.000072
192.168.0.1,www.amazon.com,HTTP/1.1,49,18,1263,2,0.000523,0.000046,0.000033
192.168.0.1,www.amazon.com,HTTP/1.0,50,17,1263,2,0.000451,0.000054,0.000062
192.168.0.1,www.amazon.com,HTTP/1.1,50,17,1263,2,0.000464,0.000047,0.000064
192.168.0.1,www.amazon.com,HTTP/1.0,51,19,1263,2,0.000420,0.000043,0.000061
192.168.0.1,www.amazon.com,HTTP/1.1,51,19,1263,2,0.000457,0.000051,0.000095
192.168.0.1,www.amazon.com,HTTP/1.0,52,19,1263,2,0.000467,0.000042,0.000085
192.168.0.1,www.amazon.com,HTTP/1.1,52,19,1263,2,0.000447,0.000048,0.000084
192.168.0.1,www.amazon.com,HTTP/1.0,53,18,1263,2,0.000456,0.000051,0.000085
192.168.0.1,www.amazon.com,HTTP/1.1,53,18,1263,2,0.000446,0.000050,0.000058
192.168.0.1,www.amazon.com,HTTP/1.0,54,19,1263,2,0.000413,0.000049,0.000076
192.168.0.1,www.amazon.com,HTTP/1.1,54,19,1263,2,0.000921,0.000063,0.000091
192.168.0.1,www.amazon.com,HTTP/1.0,55,19,1263,2,0.000503,0.000047,0.000059
192.168.0.1,www.amazon.com,HTTP/1.1,55,19,1263,2,0.000495,0.000055,0.000068
192.168.0.1,www.amazon.com,HTTP/1.0,56,18,1263,2,0.000473,0.000044,0.000060
192.168.0.1,www.amazon.com,HTTP/1.1,56,18,1263,2,0.000437,0.000046,0.000083
192.168.0.1,www.amazon.com,HTTP/1.0,57,18,1263,2,0.000434,0.000288,0.000066
192.168.0.1,www.amazon.com,HTTP/1.1,57,18,1263,2,0.000524,0.000059,0.000071
192.168.0.1,www.amazon.com,HTTP/1.0,58,20,1263,2,0.000419,0.000041,0.000057
192.168.0.1,www.amazon.com,HTTP/1.1,58,20,1263,2,0.000463,0.000059,0.000081
192.168.0.1,www.amazon.com,HTTP/1.0,59,20,1263,2,0.000440,0.000049,0.000061
192.168.0.1,www.amazon.com,HTTP/1.1,59,20,1263,2,0.000474,0.000062,0.000139
192.168.0.1,www.amazon.com,HTTP/1.0,60,18,1263,2,0.000447,0.000060,0.000076
192.168.0.1,www.amazon.com,HTTP/1.1,60,18,1263,2,0.000434,0.000056,0.000057
192.168.0.1,www.amazon.com,HTTP/1.0,61,19,1263,2,0.000476,0.000050,0.000075
192.168.0.1,www.amazon.com,HTTP/1.1,61,19,1263,2,0.000470,0.000052,0.000065
192.168.0.1,www.amazon.com,HTTP/1.0,62,19,1263,2,0.000430,0.000044,0.000082
192.168.0.1,www.amazon.com,HTTP/1.1,62,19,1263,2,0.000454,0.000062,0.000065
192.168.0.1,www.amazon.com,HTTP/1.0,63,18,1263,2,0.000476,0.000050,0.000067
192.168.0.1,www.amazon.com,HTTP/1.1,63,18,1263,2,0.000464,0.000076,0.000077
192.168.0.1,www.amazon.com,HTTP/1.0,64,19,1263,2,0.000468,0.000070,0.000077
192.168.0.1,www.amazon.com,HTTP/1.1,64,19,1263,2,0.000460,0.000364,0.000076
192.168.0.1,www.amazon.com,HTTP/1.0,65,19,1263,2,0.000441,0.000047,0.000055
192.168.0.1,www.amazon.com,HTTP/1.1,65,19,1263,2,0.000420,0.000059,0.000077
192.168.0.1,www.amazon.com,HTTP/1.0,66,20,1263,2,0.000443,0.000042,0.000071
192.168.0.1,www.amazon.com,HTTP/1.1,66,20,1263,2,0.000463,0.000051,0.000074
192.168.0.1,www.amazon.com,HTTP/1.0,67,19,1263,2,0.000430,0.000055,0.000059
192.168.0.1,www.amazon.com,HTTP/1.1,67,19,1263,2,0.000408,0.000050,0.000067
192.168.0.1,www.amazon.com,HTTP/1.0,68,18,1263,2,0.000462,0.000071,0.000078
192.168.0.1,www.amazon.com,HTTP/1.1,68,18,1263,2,0.000465,0.000051,0.000066
192.168.0.1,www.amazon.com,HTTP/1.0,69,17,1263,2,0.000453,0.000076,0.000058
192.168.0.1,www.amazon.com,HTTP/1.1,69,17,1263,2,0.000412,0.000047,0.000054
192.168.0.1,www.amazon.com,HTTP/1.0,70,20,1263,2,0.000429,0.000276,0.000077
192.168.0.1,www.amazon.com,HTTP/1.1,70,20,1263,2,0.000555,0.000062,0.000060
192.168.0.1,www.amazon.com,HTTP/1.0,71,21,1263,2,0.000474,0.000107,0.000061
192.168.0.1,www.amazon.com,HTTP/1.1,71,21,1263,2,0.000464,0.000057,0.000061
192.168.0.1,www.amazon.com,HTTP/1.0,72,19,1263,2,0.000447,0.000053,0.000059
192.168.0.1,www.amazon.com,HTTP/1.1,72,19,1263,2,0.000481,0.000061,0.000079
192.168.0.1,www.amazon.com,HTTP/1.0,73,19,1263,2,0.000468,0.000073,0.000078
192.168.0.1,www.amazon.com,HTTP/1.1,73,19,1263,2,0.000454,0.000054,0.000060
192.168.0.1,www.amazon.com,HTTP/1.0,74,18,1263,2,0.000471,0.000055,0.000066
192.168.0.1,www.amazon.com,HTTP/1.1,74,18,1263,2,0.000439,0.000052,0.000061
192.168.0.1,www.amazon.com,HTTP/1.0,75,18,1263,2,0.000427,0.000042,0.000061
192.168.0.1,www.amazon.com,HTTP/1.1,75,18,1263,2,0.000482,0.000053,0.000055
192.168.0.1,www.amazon.com,HTTP/1.0,76,21,1263,2,0.000411,0.000374,0.000102
192.168.0.1,www.amazon.com,HTTP/1.1,76,21,1263,2,0.000460,0.000051,0.000056
192.168.0.1,www.amazon.com,HTTP/1.0,77,18,1263,2,0.000471,0.000051,0.000081
192.168.0.1,www.amazon.com,HTTP/1.1,77,18,1263,2,0.000481,0.000052,0.000065
192.168.0.1,www.amazon.com,HTTP/1.0,78,19,1263,2,0.000435,0.000042,0.000059
192.168.0.1,www.amazon.com,HTTP/1.1,78,19,1263,2,0.000427,0.000044,0.000059
192.168.0.1,www.amazon.com,HTTP/1.0,79,20,1263,2,0.000461,0.000055,0.000063
192.168.0.1,www.amazon.com,HTTP/1.1,79,20,1263,2,0.000456,0.000069,0.000065
192.168.0.1,www.amazon.com,HTTP/1.0,80,21,1263,2,0.000421,0.000042,0.000059
192.168.0.1,www.amazon.com,HTTP/1.1,80,21,1263,2,0.000417,0.000049,0.000083
192.168.0.1,www.amazon.com,HTTP/1.0,81,20,1263,2,0.000439,0.000052,0.000059
192.168.0.1,www.amazon.com,HTTP/1.1,81,20,1263,2,0.000437,0.000050,0.000064
192.168.0.1,www.amazon.com,HTTP/1.0,82,19,1263,2,0.000474,0.000060,0.000079
192.168.0.1,www.amazon.com,HTTP/1.1,82,19,1263,2,0.000487,0.000051,0.000061
